file_name,field,doc_value,cond_value,is_defect,injected,amount
batch1-0084,invoice_date,02/16/2021,03/09/2021,False,False,2322.84
batch1-0003,invoice_date,04/09/2014,03/10/2014,True,True,44745.59
batch1-0409,invoice_date,10/20/2019,09/20/2019,True,True,329.83
batch1-0343,invoice_date,08/20/2013,07/21/2013,True,True,17529.89
batch1-0389,invoice_date,11/19/2014,10/20/2014,True,True,15096.06
batch1-0403,invoice_date,08/07/2013,07/08/2013,True,True,32625.33
batch1-0160,invoice_date,02/25/2021,01/26/2021,True,True,281.25
batch1-0345,invoice_date,10/04/2020,09/04/2020,True,True,6591.93
batch1-0207,invoice_date,11/28/2017,10/29/2017,True,True,19208.48
batch1-0297,invoice_date,05/24/2012,04/24/2012,True,True,8.8
batch1-0375,invoice_date,07/14/2019,06/14/2019,True,True,277.89
batch1-0491,invoice_date,05/15/2019,04/15/2019,True,True,276.6
batch1-0312,invoice_date,09/01/2012,08/02/2012,True,True,1740.04
batch1-0173,invoice_date,04/25/2012,03/26/2012,True,True,9053.23
batch1-0472,invoice_date,05/21/2021,06/11/2021,False,False,194.82
batch1-0264,invoice_date,10/26/2015,09/26/2015,True,True,262.77
batch1-0495,invoice_date,11/25/2015,10/26/2015,True,True,137354.02
batch1-0328,invoice_date,02/13/2014,01/14/2014,True,True,97.76
batch1-0321,invoice_date,11/12/2017,12/03/2017,False,False,457.91
batch1-0283,invoice_date,05/07/2017,04/07/2017,True,True,314.27
batch1-0469,invoice_date,03/15/2013,02/13/2013,True,True,1214.29
batch1-0475,invoice_date,04/16/2014,03/17/2014,True,True,1883.91
batch1-0204,invoice_date,06/19/2020,05/20/2020,True,True,1473.8
batch1-0242,invoice_date,01/05/2015,01/26/2015,False,False,19189.78
batch1-0219,invoice_date,07/05/2018,06/05/2018,True,True,565.0
batch1-0447,invoice_date,07/30/2020,08/20/2020,False,False,10305.77
batch1-0309,invoice_date,07/27/2013,06/27/2013,True,True,5989.26
batch1-0350,invoice_date,12/15/2011,11/15/2011,True,True,3901.63
batch1-0379,invoice_date,12/12/2015,01/02/2016,False,False,294.27
batch1-0414,invoice_date,11/21/2016,10/22/2016,True,True,113464.52
batch1-0434,invoice_date,08/03/2014,07/04/2014,True,True,20986.37
batch1-0425,invoice_date,12/19/2016,11/19/2016,True,True,610.81
batch1-0385,invoice_date,11/18/2011,10/19/2011,True,True,5255.87
batch1-0267,invoice_date,09/18/2017,08/19/2017,True,True,5289.89
batch1-0420,invoice_date,01/17/2012,12/18/2011,True,True,156.45
batch1-0286,invoice_date,12/23/2017,11/23/2017,True,True,18471.6
batch1-0487,invoice_date,01/27/2012,02/17/2012,False,False,259.96
batch1-0498,invoice_date,01/23/2020,02/13/2020,False,False,2446.21
batch1-0279,invoice_date,09/04/2016,09/25/2016,False,False,3255.91
batch1-0165,invoice_date,10/11/2018,11/01/2018,False,False,698.89
batch1-0337,invoice_date,10/04/2020,10/25/2020,False,False,15231.45
batch1-0083,invoice_date,02/14/2017,01/15/2017,True,True,1190.54
batch1-0335,invoice_date,04/21/2019,05/12/2019,False,False,106498.92
batch1-0348,invoice_date,09/06/2019,09/27/2019,False,False,31954.82
batch1-0365,invoice_date,11/26/2020,12/17/2020,False,False,19084.92
batch1-0394,invoice_date,08/13/2018,09/03/2018,False,False,5101.65
batch1-0027,invoice_date,03/26/2021,02/24/2021,True,True,838.68
batch1-0245,invoice_date,07/09/2013,07/30/2013,False,False,158490.25
batch1-0486,invoice_date,06/10/2020,05/11/2020,True,True,2861.8
batch1-0259,invoice_date,07/28/2011,06/28/2011,True,True,130.83
batch1-0189,invoice_date,10/01/2013,09/01/2013,True,True,5900.59
batch1-0277,invoice_date,03/12/2017,02/10/2017,True,True,30210.16
batch1-0157,invoice_date,12/12/2020,01/02/2021,False,False,8820.75
batch1-0214,invoice_date,12/06/2019,11/06/2019,True,True,5371.27
batch1-0249,invoice_date,04/01/2016,04/22/2016,False,False,600.15
batch1-0341,invoice_date,12/18/2015,11/18/2015,True,True,5950.69
batch1-0122,invoice_date,06/26/2019,07/17/2019,False,False,2617.93
batch1-0462,invoice_date,12/13/2014,11/13/2014,True,True,125.3
batch1-0292,invoice_date,04/24/2017,05/15/2017,False,False,328.2
batch1-0448,invoice_date,09/15/2014,08/16/2014,True,True,714.03
batch1-0005,invoice_date,10/29/2016,09/29/2016,True,True,797.91
batch1-0226,invoice_date,03/16/2018,02/14/2018,True,True,22409.38
batch1-0468,invoice_date,10/19/2018,09/19/2018,True,True,424.93
batch1-0336,invoice_date,04/07/2016,03/08/2016,True,True,4746.42
batch1-0360,invoice_date,08/14/2015,09/04/2015,False,False,33972.73
batch1-0278,invoice_date,04/24/2018,03/25/2018,True,True,2843.46
batch1-0230,invoice_date,03/28/2012,02/27/2012,True,True,570.82
batch1-0116,invoice_date,10/16/2013,11/06/2013,False,False,1028.39
batch1-0395,invoice_date,12/25/2012,11/25/2012,True,True,2388.93
batch1-0442,invoice_date,06/19/2015,05/20/2015,True,True,3607.73
batch1-0217,invoice_date,09/06/2016,08/07/2016,True,True,7641.32
batch1-0493,invoice_date,02/02/2018,01/03/2018,True,True,2389.07
batch1-0001,invoice_date,04/13/2013,03/14/2013,True,True,6204.19
batch1-0057,invoice_date,04/14/2018,05/05/2018,False,False,389.0
batch1-0421,invoice_date,09/30/2012,08/31/2012,True,True,16537.65
batch1-0444,invoice_date,06/30/2015,07/21/2015,False,False,12955.61
batch1-0422,invoice_date,08/03/2016,08/24/2016,False,False,5857.51
batch1-0398,invoice_date,04/22/2020,03/23/2020,True,True,5370.54
batch1-0416,invoice_date,03/05/2018,03/26/2018,False,False,76.98
batch1-0405,invoice_date,08/10/2012,07/11/2012,True,True,17108.96
batch1-0338,invoice_date,03/01/2012,01/31/2012,True,True,3674.52
batch1-0458,invoice_date,06/04/2017,05/05/2017,True,True,467.17
batch1-0171,invoice_date,10/19/2020,09/19/2020,True,True,1620.38
batch1-0399,invoice_date,10/26/2017,11/16/2017,False,False,49665.33
batch1-0147,invoice_date,06/27/2014,05/28/2014,True,True,3620.84
batch1-0488,invoice_date,05/13/2017,04/13/2017,True,True,172.26
batch1-0304,invoice_date,07/13/2012,06/13/2012,True,True,8377.33
batch1-0244,invoice_date,02/23/2012,01/24/2012,True,True,9091.2
batch1-0357,invoice_date,09/19/2018,10/10/2018,False,False,61189.67
batch1-0372,invoice_date,08/24/2017,07/25/2017,True,True,5301.89
batch1-0164,invoice_date,07/14/2013,06/14/2013,True,True,538.73
batch1-0477,invoice_date,05/14/2020,06/04/2020,False,False,1028.36
batch1-0307,invoice_date,11/27/2017,10/28/2017,True,True,228.1
batch1-0305,invoice_date,10/25/2017,09/25/2017,True,True,1656.47
batch1-0426,invoice_date,02/03/2021,02/24/2021,False,False,219.98
batch1-0386,invoice_date,04/05/2013,04/26/2013,False,False,40507.41
batch1-0021,invoice_date,01/13/2019,12/14/2018,True,True,4958.16
batch1-0479,invoice_date,05/07/2019,05/28/2019,False,False,9145.62
batch1-0377,invoice_date,01/20/2018,12/21/2017,True,True,692.78
batch1-0485,invoice_date,02/21/2021,01/22/2021,True,True,14317.42
batch1-0474,invoice_date,05/24/2019,06/14/2019,False,False,44.28
batch1-0374,invoice_date,05/09/2017,04/09/2017,True,True,6.6
batch1-0359,invoice_date,05/30/2017,04/30/2017,True,True,362.27
batch1-0452,invoice_date,08/23/2013,07/24/2013,True,True,39.53
batch1-0327,invoice_date,10/28/2019,11/18/2019,False,False,792.1
batch1-0118,invoice_date,09/26/2012,08/27/2012,True,True,3717.66
batch1-0500,invoice_date,07/24/2018,06/24/2018,True,True,34486.08
batch1-0501,invoice_date,07/29/2011,08/19/2011,False,False,164.97
batch1-0502,invoice_date,12/24/2012,01/14/2013,False,False,439.95
batch1-0503,invoice_date,12/21/2015,11/21/2015,True,True,2694.13
batch1-0504,invoice_date,09/16/2016,08/17/2016,True,True,1176.62
batch1-0505,invoice_date,03/07/2014,03/28/2014,False,False,388.63
batch1-0506,invoice_date,09/07/2016,09/28/2016,False,False,1930.23
batch1-0507,invoice_date,12/19/2016,11/19/2016,True,True,4304.03
batch1-0508,invoice_date,04/06/2012,04/27/2012,False,False,65.78
batch1-0509,invoice_date,05/11/2021,04/11/2021,True,True,49.9
batch1-0510,invoice_date,10/20/2020,11/10/2020,False,False,229.08
batch1-0511,invoice_date,03/16/2017,02/14/2017,True,True,682.0
batch1-0512,invoice_date,02/07/2021,02/28/2021,False,False,375.87
batch1-0513,invoice_date,06/16/2018,05/17/2018,True,True,225.19
batch1-0514,invoice_date,06/04/2014,05/05/2014,True,True,56680.77
batch1-0515,invoice_date,12/05/2019,12/26/2019,False,False,500.87
batch1-0516,invoice_date,10/18/2020,09/18/2020,True,True,395.25
batch1-0517,invoice_date,06/12/2012,05/13/2012,True,True,504.69
batch1-0518,invoice_date,03/30/2021,02/28/2021,True,True,124743.65
batch1-0519,invoice_date,12/02/2015,11/02/2015,True,True,4713.34
batch1-0520,invoice_date,03/05/2012,02/04/2012,True,True,208.98
batch1-0521,invoice_date,03/16/2019,02/14/2019,True,True,1708.27
batch1-0522,invoice_date,05/14/2015,04/14/2015,True,True,3834.16
batch1-0523,invoice_date,11/10/2018,10/11/2018,True,True,300.81
batch1-0524,invoice_date,03/04/2020,02/03/2020,True,True,36.03
batch1-0525,invoice_date,05/06/2019,04/06/2019,True,True,172.41
batch1-0526,invoice_date,11/13/2014,10/14/2014,True,True,377.05
batch1-0527,invoice_date,03/30/2021,02/28/2021,True,True,409.13
batch1-0528,invoice_date,10/14/2020,09/14/2020,True,True,87.99
batch1-0529,invoice_date,10/08/2014,09/08/2014,True,True,65395.63
batch1-0530,invoice_date,12/30/2019,11/30/2019,True,True,36.3
batch1-0531,invoice_date,08/30/2011,07/31/2011,True,True,351.97
batch1-0532,invoice_date,02/15/2012,01/16/2012,True,True,212.2
batch1-0533,invoice_date,03/26/2019,02/24/2019,True,True,16811.7
batch1-0534,invoice_date,12/23/2015,11/23/2015,True,True,1869.93
batch1-0535,invoice_date,11/27/2017,12/18/2017,False,False,42668.81
batch1-0536,invoice_date,05/18/2015,04/18/2015,True,True,1121.93
batch1-0537,invoice_date,03/13/2018,04/03/2018,False,False,79.53
batch1-0538,invoice_date,03/06/2015,02/04/2015,True,True,5575.87
batch1-0539,invoice_date,07/29/2020,08/19/2020,False,False,489.38
batch1-0540,invoice_date,03/18/2012,04/08/2012,False,False,98.76
batch1-0541,invoice_date,07/21/2018,08/11/2018,False,False,5332.92
batch1-0542,invoice_date,04/01/2015,04/22/2015,False,False,2837.86
batch1-0543,invoice_date,02/12/2017,03/05/2017,False,False,433.86
batch1-0544,invoice_date,11/14/2015,12/05/2015,False,False,45.95
batch1-0545,invoice_date,11/23/2013,10/24/2013,True,True,228.92
batch1-0546,invoice_date,09/19/2011,08/20/2011,True,True,298.42
batch1-0547,invoice_date,09/08/2014,09/29/2014,False,False,1253.94
batch1-0548,invoice_date,01/19/2016,12/20/2015,True,True,111.31
batch1-0549,invoice_date,04/09/2012,04/30/2012,False,False,70.52
batch1-0550,invoice_date,04/05/2013,03/06/2013,True,True,31822.25
batch1-0551,invoice_date,03/03/2013,02/01/2013,True,True,1869.98
batch1-0552,invoice_date,02/23/2020,01/24/2020,True,True,10316.95
batch1-0553,invoice_date,10/15/2018,11/05/2018,False,False,778.49
batch1-0554,invoice_date,09/04/2015,08/05/2015,True,True,12627.75
batch1-0555,invoice_date,07/07/2020,06/07/2020,True,True,222.3
batch1-0556,invoice_date,08/10/2020,07/11/2020,True,True,566.78
batch1-0557,invoice_date,02/25/2020,01/26/2020,True,True,235.92
batch1-0558,invoice_date,08/31/2017,09/21/2017,False,False,16253.6
batch1-0559,invoice_date,02/08/2016,01/09/2016,True,True,3640.86
batch1-0560,invoice_date,09/13/2014,08/14/2014,True,True,14030.36
batch1-0561,invoice_date,12/04/2011,11/04/2011,True,True,15094.83
batch1-0562,invoice_date,11/30/2011,10/31/2011,True,True,29.48
batch1-0563,invoice_date,08/03/2013,07/04/2013,True,True,2623.28
batch1-0564,invoice_date,08/12/2014,09/02/2014,False,False,189.99
batch1-0565,invoice_date,05/28/2015,04/28/2015,True,True,118.73
batch1-0566,invoice_date,10/24/2017,09/24/2017,True,True,3899.74
batch1-0567,invoice_date,04/07/2017,04/28/2017,False,False,330.0
batch1-0568,invoice_date,01/28/2015,12/29/2014,True,True,2347.3
batch1-0569,invoice_date,07/26/2014,06/26/2014,True,True,224.75
batch1-0570,invoice_date,04/17/2014,05/08/2014,False,False,43.96
batch1-0571,invoice_date,08/16/2013,09/06/2013,False,False,2260.5
batch1-0572,invoice_date,10/14/2020,09/14/2020,True,True,462.77
batch1-0573,invoice_date,11/24/2013,10/25/2013,True,True,919.52
batch1-0574,invoice_date,11/03/2013,10/04/2013,True,True,1308.37
batch1-0575,invoice_date,12/05/2018,11/05/2018,True,True,335.17
batch1-0652,invoice_date,05/12/2020,04/12/2020,True,True,421.25
batch1-0653,invoice_date,06/12/2011,05/13/2011,True,True,145.94
batch1-0654,invoice_date,02/08/2020,02/29/2020,False,False,481.79
batch1-0655,invoice_date,08/05/2017,07/06/2017,True,True,2782.39
batch1-0656,invoice_date,08/23/2011,07/24/2011,True,True,8700.64
batch1-0657,invoice_date,09/15/2020,08/16/2020,True,True,533.18
batch1-0658,invoice_date,06/25/2017,05/26/2017,True,True,368.47
batch1-0659,invoice_date,03/04/2012,02/03/2012,True,True,25346.42
batch1-0660,invoice_date,05/04/2021,05/25/2021,False,False,94.58
batch1-0661,invoice_date,12/24/2011,01/14/2012,False,False,1576.9
batch1-0662,invoice_date,09/07/2019,08/08/2019,True,True,249.68
batch1-0663,invoice_date,03/09/2020,02/08/2020,True,True,41419.4
batch1-0664,invoice_date,09/17/2017,08/18/2017,True,True,76534.92
batch1-0665,invoice_date,04/11/2020,03/12/2020,True,True,496.43
batch1-0666,invoice_date,10/27/2019,09/27/2019,True,True,81117.18
batch1-0667,invoice_date,07/10/2017,06/10/2017,True,True,18165.14
batch1-0668,invoice_date,09/09/2015,08/10/2015,True,True,3625.57
batch1-0669,invoice_date,08/09/2018,08/30/2018,False,False,4828.97
batch1-0670,invoice_date,12/13/2015,11/13/2015,True,True,296.48
batch1-0671,invoice_date,01/14/2014,12/15/2013,True,True,279.36
batch1-0672,invoice_date,01/07/2021,12/08/2020,True,True,160.08
batch1-0673,invoice_date,01/13/2012,12/14/2011,True,True,211.57
batch1-0674,invoice_date,04/05/2016,03/06/2016,True,True,65.98
batch1-0675,invoice_date,04/29/2015,03/30/2015,True,True,10153.76
batch1-0676,invoice_date,03/23/2020,02/22/2020,True,True,112.12
batch1-0677,invoice_date,05/21/2019,06/11/2019,False,False,16231.52
batch1-0678,invoice_date,04/18/2020,05/09/2020,False,False,3707.1
batch1-0679,invoice_date,02/22/2015,01/23/2015,True,True,8450.91
batch1-0680,invoice_date,03/22/2015,02/20/2015,True,True,131334.52
batch1-0681,invoice_date,11/07/2018,10/08/2018,True,True,12412.48
batch1-0682,invoice_date,12/01/2018,11/01/2018,True,True,1627.98
batch1-0683,invoice_date,01/02/2019,12/03/2018,True,True,320.65
batch1-0684,invoice_date,11/04/2019,11/25/2019,False,False,180.87
batch1-0685,invoice_date,11/20/2011,10/21/2011,True,True,249.96
batch1-0686,invoice_date,04/09/2015,03/10/2015,True,True,19330.41
batch1-0687,invoice_date,08/07/2018,07/08/2018,True,True,165.66
batch1-0688,invoice_date,12/05/2015,12/26/2015,False,False,10560.0
batch1-0689,invoice_date,07/07/2014,06/07/2014,True,True,1576.18
batch1-0690,invoice_date,10/11/2013,11/01/2013,False,False,11692.71
batch1-0691,invoice_date,04/15/2021,05/06/2021,False,False,90.67
batch1-0692,invoice_date,11/07/2017,10/08/2017,True,True,7397.59
batch1-0693,invoice_date,05/03/2018,04/03/2018,True,True,759.11
batch1-0694,invoice_date,12/30/2015,11/30/2015,True,True,344.13
batch1-0695,invoice_date,06/22/2019,05/23/2019,True,True,26660.87
batch1-0696,invoice_date,02/17/2016,03/09/2016,False,False,148.5
batch1-0697,invoice_date,03/09/2020,02/08/2020,True,True,4113.92
batch1-0698,invoice_date,09/07/2015,08/08/2015,True,True,4391.1
batch1-0699,invoice_date,04/12/2013,03/13/2013,True,True,421.25
batch1-0700,invoice_date,03/21/2012,02/20/2012,True,True,567.55
batch1-0701,invoice_date,02/28/2015,01/29/2015,True,True,156.05
batch1-0702,invoice_date,11/15/2019,10/16/2019,True,True,361.91
batch1-0703,invoice_date,06/18/2020,05/19/2020,True,True,769.54
batch1-0704,invoice_date,12/19/2019,11/19/2019,True,True,32880.8
batch1-0705,invoice_date,05/25/2016,04/25/2016,True,True,255.64
batch1-0706,invoice_date,12/20/2019,01/10/2020,False,False,228.71
batch1-0707,invoice_date,07/19/2016,06/19/2016,True,True,1054.1
batch1-0708,invoice_date,02/21/2015,03/14/2015,False,False,272.73
batch1-0709,invoice_date,11/19/2019,10/20/2019,True,True,116.52
batch1-0710,invoice_date,05/09/2016,04/09/2016,True,True,4272.92
batch1-0711,invoice_date,03/15/2012,02/14/2012,True,True,214.41
batch1-0712,invoice_date,03/15/2021,02/13/2021,True,True,285.98
batch1-0713,invoice_date,03/03/2015,02/01/2015,True,True,3323.1
batch1-0714,invoice_date,09/18/2016,08/19/2016,True,True,3567.15
batch1-0715,invoice_date,01/12/2015,02/02/2015,False,False,37153.67
batch1-0716,invoice_date,05/05/2013,04/05/2013,True,True,415.75
batch1-0717,invoice_date,02/06/2020,01/07/2020,True,True,4618.75
batch1-0718,invoice_date,03/15/2012,02/14/2012,True,True,676.46
batch1-0719,invoice_date,03/23/2019,04/13/2019,False,False,131.98
batch1-0720,invoice_date,02/02/2014,02/23/2014,False,False,34222.84
batch1-0721,invoice_date,04/11/2021,05/02/2021,False,False,214.24
batch1-0722,invoice_date,10/25/2015,09/25/2015,True,True,2012.51
batch1-0723,invoice_date,03/30/2012,04/20/2012,False,False,36946.22
batch1-0724,invoice_date,05/06/2021,05/27/2021,False,False,55.66
batch1-0725,invoice_date,11/12/2019,10/13/2019,True,True,292.4
batch1-0726,invoice_date,07/06/2014,06/06/2014,True,True,1767.34
batch1-0727,invoice_date,11/25/2016,10/26/2016,True,True,27.13
batch1-0728,invoice_date,07/06/2019,06/06/2019,True,True,75.61
batch1-0729,invoice_date,08/17/2014,07/18/2014,True,True,51803.01
batch1-0730,invoice_date,05/15/2017,04/15/2017,True,True,69138.73
batch1-0731,invoice_date,05/30/2021,04/30/2021,True,True,1430.92
batch1-0732,invoice_date,07/14/2020,06/14/2020,True,True,81661.14
batch1-0733,invoice_date,10/15/2016,09/15/2016,True,True,567.27
batch1-0734,invoice_date,09/20/2013,08/21/2013,True,True,1057.33
batch1-0735,invoice_date,10/12/2019,09/12/2019,True,True,3241.81
batch1-0736,invoice_date,03/03/2019,02/01/2019,True,True,8210.37
batch1-0737,invoice_date,05/14/2014,04/14/2014,True,True,49.38
batch1-0738,invoice_date,07/23/2015,06/23/2015,True,True,51.4
batch1-0739,invoice_date,02/02/2016,01/03/2016,True,True,68.16
batch1-0740,invoice_date,04/29/2017,05/20/2017,False,False,159.74
batch1-0741,invoice_date,12/17/2015,01/07/2016,False,False,27.5
batch1-0742,invoice_date,01/03/2015,12/04/2014,True,True,119.23
batch1-0743,invoice_date,05/01/2013,04/01/2013,True,True,4916.88
batch1-0744,invoice_date,03/09/2017,02/07/2017,True,True,20.34
batch1-0745,invoice_date,12/12/2019,11/12/2019,True,True,114385.48
batch1-0746,invoice_date,05/19/2014,04/19/2014,True,True,267.69
batch1-0747,invoice_date,01/05/2014,12/06/2013,True,True,205.62
batch1-0748,invoice_date,06/27/2015,05/28/2015,True,True,1523.45
batch1-0749,invoice_date,07/03/2013,06/03/2013,True,True,4949.95
batch1-0750,invoice_date,12/25/2017,11/25/2017,True,True,18710.63
batch1-0751,invoice_date,03/06/2014,02/04/2014,True,True,4801.45
batch1-0752,invoice_date,03/18/2016,04/08/2016,False,False,228.68
batch1-0753,invoice_date,02/27/2013,03/20/2013,False,False,560.99
batch1-0754,invoice_date,07/20/2020,06/20/2020,True,True,302.58
batch1-0755,invoice_date,06/05/2014,05/06/2014,True,True,405.67
batch1-0756,invoice_date,10/25/2015,09/25/2015,True,True,7433.21
batch1-0757,invoice_date,09/09/2018,09/30/2018,False,False,1682.77
batch1-0758,invoice_date,10/30/2011,09/30/2011,True,True,290.18
batch1-0759,invoice_date,12/25/2013,11/25/2013,True,True,131.94
batch1-0760,invoice_date,03/30/2012,04/20/2012,False,False,52.8
batch1-0761,invoice_date,04/08/2012,03/09/2012,True,True,10.76
batch1-0762,invoice_date,08/28/2016,09/18/2016,False,False,52466.15
batch1-0763,invoice_date,04/05/2019,03/06/2019,True,True,80.28
batch1-0764,invoice_date,07/11/2016,06/11/2016,True,True,3766.06
batch1-0765,invoice_date,09/18/2015,08/19/2015,True,True,978.12
batch1-0766,invoice_date,03/20/2020,04/10/2020,False,False,31774.49
batch1-0767,invoice_date,02/22/2012,01/23/2012,True,True,58667.76
batch1-0768,invoice_date,04/28/2018,03/29/2018,True,True,19.67
batch1-0769,invoice_date,09/19/2015,10/10/2015,False,False,64774.93
batch1-0770,invoice_date,03/10/2016,02/09/2016,True,True,217.48
batch1-0771,invoice_date,01/28/2017,02/18/2017,False,False,402.99
batch1-0772,invoice_date,07/10/2017,06/10/2017,True,True,195.31
batch1-0773,invoice_date,12/09/2016,12/30/2016,False,False,1138.5
batch1-0774,invoice_date,05/29/2021,04/29/2021,True,True,640.12
batch1-0775,invoice_date,05/20/2019,04/20/2019,True,True,2425.87
batch1-0776,invoice_date,07/20/2015,06/20/2015,True,True,215.03
batch1-0777,invoice_date,07/14/2011,06/14/2011,True,True,1133.54
batch1-0778,invoice_date,01/07/2017,12/08/2016,True,True,7876.78
batch1-0779,invoice_date,10/21/2020,11/11/2020,False,False,12074.79
batch1-0780,invoice_date,11/18/2018,10/19/2018,True,True,7876.46
batch1-0781,invoice_date,01/10/2015,01/31/2015,False,False,237.49
batch1-0782,invoice_date,06/12/2014,05/13/2014,True,True,703.96
batch1-0783,invoice_date,05/26/2018,04/26/2018,True,True,309.1
batch1-0784,invoice_date,03/24/2014,02/22/2014,True,True,5312.84
batch1-0785,invoice_date,02/20/2020,01/21/2020,True,True,60.49
batch1-0786,invoice_date,02/27/2015,01/28/2015,True,True,20871.27
batch1-0787,invoice_date,07/12/2013,06/12/2013,True,True,120.51
batch1-0788,invoice_date,09/26/2013,08/27/2013,True,True,13.75
batch1-0789,invoice_date,12/08/2019,11/08/2019,True,True,5274.36
batch1-0790,invoice_date,12/23/2013,11/23/2013,True,True,4.94
batch1-0791,invoice_date,09/17/2013,10/08/2013,False,False,5013.8
batch1-0792,invoice_date,04/27/2021,03/28/2021,True,True,6530.55
batch1-0793,invoice_date,04/24/2015,03/25/2015,True,True,31.02
batch1-0794,invoice_date,09/09/2011,08/10/2011,True,True,969.8
batch1-0795,invoice_date,06/02/2012,06/23/2012,False,False,650.67
batch1-0796,invoice_date,10/25/2013,09/25/2013,True,True,882.05
batch1-0797,invoice_date,08/22/2012,07/23/2012,True,True,41027.47
batch1-0798,invoice_date,07/24/2017,06/24/2017,True,True,104.85
batch1-0799,invoice_date,09/23/2012,08/24/2012,True,True,159.8
batch1-0800,invoice_date,08/14/2012,07/15/2012,True,True,1935.8
batch1-0801,invoice_date,10/16/2018,11/06/2018,False,False,104.45
batch1-0802,invoice_date,03/23/2012,04/13/2012,False,False,46660.9
batch1-0803,invoice_date,10/24/2012,09/24/2012,True,True,177.76
batch1-0804,invoice_date,01/13/2021,02/03/2021,False,False,4174.28
batch1-0805,invoice_date,01/18/2015,12/19/2014,True,True,13986.35
batch1-0806,invoice_date,02/14/2013,01/15/2013,True,True,193.56
batch1-0807,invoice_date,05/16/2018,04/16/2018,True,True,335.04
batch1-0808,invoice_date,04/03/2013,03/04/2013,True,True,1509.64
batch1-0809,invoice_date,08/22/2012,09/12/2012,False,False,60.45
batch1-0810,invoice_date,02/27/2015,01/28/2015,True,True,229.17
batch1-0811,invoice_date,02/11/2016,01/12/2016,True,True,216.67
batch1-0812,invoice_date,01/11/2017,02/01/2017,False,False,72423.87
batch1-0813,invoice_date,10/05/2020,09/05/2020,True,True,901.92
batch1-0814,invoice_date,02/17/2019,01/18/2019,True,True,574.51
batch1-0815,invoice_date,11/05/2019,10/06/2019,True,True,2188.73
batch1-0816,invoice_date,06/19/2017,05/20/2017,True,True,2172.39
batch1-0817,invoice_date,09/26/2011,10/17/2011,False,False,55378.76
batch1-0818,invoice_date,07/25/2014,08/15/2014,False,False,3619.5
batch1-0819,invoice_date,04/12/2019,03/13/2019,True,True,720.57
batch1-0820,invoice_date,09/11/2018,10/02/2018,False,False,16830.0
batch1-0821,invoice_date,08/27/2020,07/28/2020,True,True,135.62
batch1-0822,invoice_date,12/21/2013,11/21/2013,True,True,30588.8
batch1-0823,invoice_date,08/09/2016,08/30/2016,False,False,320.94
batch1-0824,invoice_date,08/09/2012,08/30/2012,False,False,589.41
batch1-0825,invoice_date,09/16/2019,08/17/2019,True,True,95556.75
batch1-0826,invoice_date,03/09/2018,02/07/2018,True,True,3305.18
batch1-0827,invoice_date,06/15/2015,05/16/2015,True,True,32042.55
batch1-0828,invoice_date,11/25/2018,10/26/2018,True,True,1658.25
batch1-0829,invoice_date,04/07/2013,04/28/2013,False,False,328.79
batch1-0830,invoice_date,10/20/2012,09/20/2012,True,True,1408.94
batch1-0831,invoice_date,09/19/2016,08/20/2016,True,True,97.52
batch1-0832,invoice_date,07/26/2016,06/26/2016,True,True,222.58
batch1-0833,invoice_date,05/11/2016,06/01/2016,False,False,131.92
batch1-0834,invoice_date,03/10/2019,02/08/2019,True,True,18604.53
batch1-0835,invoice_date,01/31/2019,02/21/2019,False,False,142.11
batch1-0836,invoice_date,12/04/2012,11/04/2012,True,True,53782.93
batch1-0837,invoice_date,07/03/2013,06/03/2013,True,True,10559.0
batch1-0838,invoice_date,02/02/2021,01/03/2021,True,True,78.54
batch1-0839,invoice_date,06/04/2019,05/05/2019,True,True,229.79
batch1-0840,invoice_date,04/26/2015,03/27/2015,True,True,698.91
batch1-0841,invoice_date,11/09/2013,11/30/2013,False,False,64.67
batch1-0842,invoice_date,01/09/2016,01/30/2016,False,False,4146.5
batch1-0843,invoice_date,03/06/2021,02/04/2021,True,True,10.99
batch1-0844,invoice_date,02/28/2021,01/29/2021,True,True,270.28
batch1-0845,invoice_date,09/27/2016,08/28/2016,True,True,76.91
batch1-0846,invoice_date,12/04/2018,11/04/2018,True,True,97.33
batch1-0847,invoice_date,05/03/2019,04/03/2019,True,True,6369.92
batch1-0848,invoice_date,10/20/2019,09/20/2019,True,True,30468.27
batch1-0849,invoice_date,08/19/2019,07/20/2019,True,True,5687.3
batch1-0850,invoice_date,06/01/2019,05/02/2019,True,True,28940.34
batch1-0985,invoice_date,08/19/2019,07/20/2019,True,True,395.96
batch1-0998,invoice_date,06/19/2020,07/10/2020,False,False,748.24
batch1-0852,invoice_date,07/27/2017,08/17/2017,False,False,672.08
batch1-0865,invoice_date,10/01/2014,10/22/2014,False,False,65.45
batch1-0851,invoice_date,04/13/2019,05/04/2019,False,False,5224.97
batch1-0875,invoice_date,03/12/2016,02/11/2016,True,True,458.96
batch1-0995,invoice_date,12/13/2019,11/13/2019,True,True,891.0
batch1-0994,invoice_date,05/18/2019,06/08/2019,False,False,36210.72
batch1-0902,invoice_date,10/05/2014,09/05/2014,True,True,181.5
batch1-0887,invoice_date,10/02/2017,09/02/2017,True,True,257.19
batch1-0949,invoice_date,06/09/2015,05/10/2015,True,True,26.94
batch1-0956,invoice_date,10/23/2017,09/23/2017,True,True,4.36
