file_name,field,doc_value,cond_value,is_defect,injected,amount
batch1-0530,total,36.3,36.26,True,True,36.3
batch1-0531,total,351.97,351.62,True,True,351.97
batch1-0532,total,212.2,211.99,True,True,212.2
batch1-0533,total,16811.7,16828.51,True,True,16811.7
batch1-0534,total,1869.93,1871.8,True,True,1869.93
batch1-0535,total,42668.81,42668.81,False,False,42668.81
batch1-0536,total,1121.93,1120.81,True,True,1121.93
batch1-0537,total,79.53,79.53,False,False,79.53
batch1-0538,total,5575.87,5581.45,True,True,5575.87
batch1-0539,total,489.38,489.38,False,False,489.38
batch1-0540,total,98.76,98.76,False,False,98.76
batch1-0541,total,5332.92,5332.92,False,False,5332.92
batch1-0542,total,2837.86,2837.86,False,False,2837.86
batch1-0543,total,433.86,433.86,False,False,433.86
batch1-0544,total,45.95,45.95,False,False,45.95
batch1-0545,total,228.92,228.69,True,True,228.92
batch1-0546,total,298.42,298.12,True,True,298.42
batch1-0547,total,1253.94,1253.94,False,False,1253.94
batch1-0548,total,111.31,111.2,True,True,111.31
batch1-0549,total,70.52,70.52,False,False,70.52
batch1-0550,total,31822.25,31790.43,True,True,31822.25
batch1-0551,total,1869.98,1871.85,True,True,1869.98
batch1-0552,total,10316.95,10306.63,True,True,10316.95
batch1-0553,total,778.49,778.49,False,False,778.49
batch1-0554,total,12627.75,12640.38,True,True,12627.75
batch1-0555,total,222.3,222.52,True,True,222.3
batch1-0556,total,566.78,567.35,True,True,566.78
batch1-0557,total,235.92,235.68,True,True,235.92
batch1-0558,total,16253.6,16253.6,False,False,16253.6
batch1-0559,total,3640.86,3644.5,True,True,3640.86
batch1-0560,total,14030.36,14044.39,True,True,14030.36
batch1-0561,total,15094.83,15109.92,True,True,15094.83
batch1-0562,total,29.48,29.45,True,True,29.48
batch1-0563,total,2623.28,2625.9,True,True,2623.28
batch1-0564,total,189.99,189.99,False,False,189.99
batch1-0565,total,118.73,118.85,True,True,118.73
batch1-0566,total,3899.74,3895.84,True,True,3899.74
batch1-0567,total,330.0,330.0,False,False,330.0
batch1-0568,total,2347.3,2344.95,True,True,2347.3
batch1-0569,total,224.75,224.53,True,True,224.75
batch1-0570,total,43.96,43.96,False,False,43.96
batch1-0571,total,2260.5,2260.5,False,False,2260.5
batch1-0572,total,462.77,462.31,True,True,462.77
batch1-0573,total,919.52,918.6,True,True,919.52
batch1-0574,total,1308.37,1309.68,True,True,1308.37
batch1-0575,total,335.17,335.51,True,True,335.17
batch1-0652,total,421.25,421.67,True,True,421.25
batch1-0653,total,145.94,145.79,True,True,145.94
batch1-0654,total,481.79,481.79,False,False,481.79
batch1-0655,total,2782.39,2779.61,True,True,2782.39
batch1-0656,total,8700.64,8691.94,True,True,8700.64
batch1-0657,total,533.18,533.71,True,True,533.18
batch1-0658,total,368.47,368.1,True,True,368.47
batch1-0659,total,25346.42,25371.77,True,True,25346.42
batch1-0660,total,94.58,94.58,False,False,94.58
batch1-0661,total,1576.9,1576.9,False,False,1576.9
batch1-0662,total,249.68,249.43,True,True,249.68
batch1-0663,total,41419.4,41377.98,True,True,41419.4
batch1-0664,total,76534.92,76611.45,True,True,76534.92
batch1-0665,total,496.43,495.93,True,True,496.43
batch1-0666,total,81117.18,81198.3,True,True,81117.18
batch1-0667,total,18165.14,18146.97,True,True,18165.14
batch1-0668,total,3625.57,3629.2,True,True,3625.57
batch1-0669,total,4828.97,4828.97,False,False,4828.97
batch1-0670,total,296.48,296.78,True,True,296.48
batch1-0671,total,279.36,279.08,True,True,279.36
batch1-0672,total,160.08,159.92,True,True,160.08
batch1-0673,total,211.57,211.78,True,True,211.57
batch1-0674,total,65.98,66.05,True,True,65.98
batch1-0675,total,10153.76,10163.91,True,True,10153.76
batch1-0676,total,112.12,112.23,True,True,112.12
batch1-0677,total,16231.52,16231.52,False,False,16231.52
batch1-0678,total,3707.1,3707.1,False,False,3707.1
batch1-0679,total,8450.91,8442.46,True,True,8450.91
batch1-0680,total,131334.52,131465.85,True,True,131334.52
batch1-0681,total,12412.48,12424.89,True,True,12412.48
batch1-0682,total,1627.98,1626.35,True,True,1627.98
batch1-0683,total,320.65,320.33,True,True,320.65
batch1-0684,total,180.87,180.87,False,False,180.87
batch1-0685,total,249.96,250.21,True,True,249.96
batch1-0686,total,19330.41,19311.08,True,True,19330.41
batch1-0687,total,165.66,165.49,True,True,165.66
batch1-0688,total,10560.0,10560.0,False,False,10560.0
batch1-0689,total,1576.18,1574.6,True,True,1576.18
batch1-0690,total,11692.71,11692.71,False,False,11692.71
batch1-0691,total,90.67,90.67,False,False,90.67
batch1-0692,total,7397.59,7404.99,True,True,7397.59
batch1-0693,total,759.11,758.35,True,True,759.11
batch1-0694,total,344.13,343.79,True,True,344.13
batch1-0695,total,26660.87,26687.53,True,True,26660.87
batch1-0696,total,148.5,148.5,False,False,148.5
batch1-0697,total,4113.92,4109.81,True,True,4113.92
batch1-0698,total,4391.1,4395.49,True,True,4391.1
batch1-0699,total,421.25,421.67,True,True,421.25
batch1-0700,total,567.55,566.98,True,True,567.55
batch1-0701,total,156.05,155.89,True,True,156.05
batch1-0702,total,361.91,361.55,True,True,361.91
batch1-0703,total,769.54,768.77,True,True,769.54
batch1-0704,total,32880.8,32913.68,True,True,32880.8
batch1-0705,total,255.64,255.9,True,True,255.64
batch1-0706,total,228.71,228.71,False,False,228.71
batch1-0707,total,1054.1,1055.15,True,True,1054.1
batch1-0708,total,272.73,272.73,False,False,272.73
batch1-0709,total,116.52,116.4,True,True,116.52
batch1-0710,total,4272.92,4268.65,True,True,4272.92
batch1-0711,total,214.41,214.2,True,True,214.41
batch1-0712,total,285.98,286.27,True,True,285.98
batch1-0713,total,3323.1,3319.78,True,True,3323.1
batch1-0714,total,3567.15,3570.72,True,True,3567.15
batch1-0715,total,37153.67,37153.67,False,False,37153.67
batch1-0716,total,415.75,415.33,True,True,415.75
batch1-0717,total,4618.75,4614.13,True,True,4618.75
batch1-0718,total,676.46,677.14,True,True,676.46
batch1-0719,total,131.98,131.98,False,False,131.98
batch1-0720,total,34222.84,34222.84,False,False,34222.84
batch1-0721,total,214.24,214.24,False,False,214.24
batch1-0722,total,2012.51,2014.52,True,True,2012.51
batch1-0723,total,36946.22,36946.22,False,False,36946.22
batch1-0724,total,55.66,55.66,False,False,55.66
batch1-0725,total,292.4,292.11,True,True,292.4
batch1-0726,total,1767.34,1765.57,True,True,1767.34
batch1-0727,total,27.13,27.1,True,True,27.13
batch1-0728,total,75.61,75.53,True,True,75.61
batch1-0729,total,51803.01,51854.81,True,True,51803.01
batch1-0730,total,69138.73,69207.87,True,True,69138.73
batch1-0731,total,1430.92,1429.49,True,True,1430.92
batch1-0732,total,81661.14,81742.8,True,True,81661.14
batch1-0733,total,567.27,567.84,True,True,567.27
batch1-0734,total,1057.33,1058.39,True,True,1057.33
batch1-0735,total,3241.81,3245.05,True,True,3241.81
batch1-0736,total,8210.37,8202.16,True,True,8210.37
batch1-0737,total,49.38,49.33,True,True,49.38
batch1-0738,total,51.4,51.35,True,True,51.4
batch1-0739,total,68.16,68.23,True,True,68.16
batch1-0740,total,159.74,159.74,False,False,159.74
batch1-0741,total,27.5,27.5,False,False,27.5
batch1-0742,total,119.23,119.11,True,True,119.23
batch1-0743,total,4916.88,4921.8,True,True,4916.88
batch1-0744,total,20.34,20.32,True,True,20.34
batch1-0745,total,114385.48,114271.09,True,True,114385.48
batch1-0746,total,267.69,267.42,True,True,267.69
batch1-0747,total,205.62,205.41,True,True,205.62
batch1-0748,total,1523.45,1521.93,True,True,1523.45
batch1-0749,total,4949.95,4945.0,True,True,4949.95
batch1-0750,total,18710.63,18729.34,True,True,18710.63
batch1-0751,total,4801.45,4796.65,True,True,4801.45
batch1-0752,total,228.68,228.68,False,False,228.68
batch1-0753,total,560.99,560.99,False,False,560.99
batch1-0754,total,302.58,302.28,True,True,302.58
batch1-0755,total,405.67,405.26,True,True,405.67
batch1-0756,total,7433.21,7440.64,True,True,7433.21
batch1-0757,total,1682.77,1682.77,False,False,1682.77
batch1-0758,total,290.18,289.89,True,True,290.18
batch1-0759,total,131.94,132.07,True,True,131.94
batch1-0760,total,52.8,52.8,False,False,52.8
batch1-0761,total,10.76,10.75,False,True,10.76
batch1-0762,total,52466.15,52466.15,False,False,52466.15
batch1-0763,total,80.28,80.2,True,True,80.28
batch1-0764,total,3766.06,3769.83,True,True,3766.06
batch1-0765,total,978.12,979.1,True,True,978.12
batch1-0766,total,31774.49,31774.49,False,False,31774.49
batch1-0767,total,58667.76,58726.43,True,True,58667.76
batch1-0768,total,19.67,19.69,True,True,19.67
batch1-0769,total,64774.93,64774.93,False,False,64774.93
batch1-0770,total,217.48,217.26,True,True,217.48
batch1-0771,total,402.99,402.99,False,False,402.99
batch1-0772,total,195.31,195.11,True,True,195.31
batch1-0773,total,1138.5,1138.5,False,False,1138.5
batch1-0774,total,640.12,639.48,True,True,640.12
batch1-0775,total,2425.87,2428.3,True,True,2425.87
batch1-0776,total,215.03,214.81,True,True,215.03
batch1-0777,total,1133.54,1132.41,True,True,1133.54
batch1-0778,total,7876.78,7884.66,True,True,7876.78
batch1-0779,total,12074.79,12074.79,False,False,12074.79
batch1-0780,total,7876.46,7884.34,True,True,7876.46
batch1-0781,total,237.49,237.49,False,False,237.49
batch1-0782,total,703.96,703.26,True,True,703.96
batch1-0783,total,309.1,308.79,True,True,309.1
batch1-0784,total,5312.84,5307.53,True,True,5312.84
batch1-0785,total,60.49,60.55,True,True,60.49
batch1-0786,total,20871.27,20850.4,True,True,20871.27
batch1-0787,total,120.51,120.39,True,True,120.51
batch1-0788,total,13.75,13.74,False,True,13.75
batch1-0789,total,5274.36,5269.09,True,True,5274.36
batch1-0790,total,4.94,4.94,False,True,4.94
batch1-0791,total,5013.8,5013.8,False,False,5013.8
batch1-0792,total,6530.55,6537.08,True,True,6530.55
batch1-0793,total,31.02,30.99,True,True,31.02
batch1-0794,total,969.8,968.83,True,True,969.8
batch1-0795,total,650.67,650.67,False,False,650.67
batch1-0796,total,882.05,881.17,True,True,882.05
batch1-0797,total,41027.47,40986.44,True,True,41027.47
batch1-0798,total,104.85,104.95,True,True,104.85
batch1-0799,total,159.8,159.64,True,True,159.8
batch1-0800,total,1935.8,1933.86,True,True,1935.8
batch1-0801,total,104.45,104.45,False,False,104.45
batch1-0802,total,46660.9,46660.9,False,False,46660.9
batch1-0803,total,177.76,177.58,True,True,177.76
batch1-0804,total,4174.28,4174.28,False,False,4174.28
batch1-0805,total,13986.35,14000.34,True,True,13986.35
batch1-0806,total,193.56,193.37,True,True,193.56
batch1-0807,total,335.04,334.7,True,True,335.04
batch1-0808,total,1509.64,1508.13,True,True,1509.64
batch1-0809,total,60.45,60.45,False,False,60.45
batch1-0810,total,229.17,228.94,True,True,229.17
batch1-0811,total,216.67,216.89,True,True,216.67
batch1-0812,total,72423.87,72423.87,False,False,72423.87
batch1-0813,total,901.92,902.82,True,True,901.92
batch1-0814,total,574.51,573.94,True,True,574.51
batch1-0815,total,2188.73,2186.54,True,True,2188.73
batch1-0816,total,2172.39,2170.22,True,True,2172.39
batch1-0817,total,55378.76,55378.76,False,False,55378.76
batch1-0818,total,3619.5,3619.5,False,False,3619.5
batch1-0819,total,720.57,721.29,True,True,720.57
batch1-0820,total,16830.0,16830.0,False,False,16830.0
batch1-0821,total,135.62,135.48,True,True,135.62
batch1-0822,total,30588.8,30619.39,True,True,30588.8
batch1-0823,total,320.94,320.94,False,False,320.94
batch1-0824,total,589.41,589.41,False,False,589.41
batch1-0825,total,95556.75,95652.31,True,True,95556.75
batch1-0826,total,3305.18,3308.49,True,True,3305.18
batch1-0827,total,32042.55,32074.59,True,True,32042.55
batch1-0828,total,1658.25,1659.91,True,True,1658.25
batch1-0829,total,328.79,328.79,False,False,328.79
batch1-0830,total,1408.94,1410.35,True,True,1408.94
batch1-0831,total,97.52,97.42,True,True,97.52
batch1-0832,total,222.58,222.36,True,True,222.58
batch1-0833,total,131.92,131.92,False,False,131.92
batch1-0834,total,18604.53,18623.13,True,True,18604.53
batch1-0835,total,142.11,142.11,False,False,142.11
batch1-0836,total,53782.93,53836.71,True,True,53782.93
batch1-0837,total,10559.0,10569.56,True,True,10559.0
batch1-0838,total,78.54,78.46,True,True,78.54
batch1-0839,total,229.79,229.56,True,True,229.79
batch1-0840,total,698.91,698.21,True,True,698.91
batch1-0841,total,64.67,64.67,False,False,64.67
batch1-0842,total,4146.5,4146.5,False,False,4146.5
batch1-0843,total,10.99,10.98,False,True,10.99
batch1-0844,total,270.28,270.01,True,True,270.28
batch1-0845,total,76.91,76.99,True,True,76.91
batch1-0846,total,97.33,97.43,True,True,97.33
batch1-0847,total,6369.92,6376.29,True,True,6369.92
batch1-0848,total,30468.27,30498.74,True,True,30468.27
batch1-0849,total,5687.3,5692.99,True,True,5687.3
batch1-0850,total,28940.34,28911.4,True,True,28940.34
batch1-0985,total,395.96,396.36,True,True,395.96
batch1-0998,total,748.24,748.24,False,False,748.24
batch1-0852,total,672.08,672.08,False,False,672.08
batch1-0865,total,65.45,65.45,False,False,65.45
batch1-0851,total,5224.97,5224.97,False,False,5224.97
batch1-0875,total,458.96,458.5,True,True,458.96
batch1-0995,total,891.0,891.89,True,True,891.0
batch1-0994,total,36210.72,36210.72,False,False,36210.72
batch1-0902,total,181.5,181.32,True,True,181.5
batch1-0887,total,257.19,257.45,True,True,257.19
batch1-0949,total,26.94,26.91,True,True,26.94
batch1-0956,total,4.36,4.36,False,True,4.36
batch1-0996,total,2521.04,2518.52,True,True,2521.04
batch1-0999,total,1017.45,1016.43,True,True,1017.45
batch1-0872,total,174.65,174.65,False,False,174.65
batch1-0862,total,605.0,604.4,True,True,605.0
batch1-0879,total,97.75,97.65,True,True,97.75
batch1-0876,total,139.66,139.8,True,True,139.66
batch1-0914,total,529.9,530.43,True,True,529.9
batch1-0905,total,557.85,557.29,True,True,557.85
batch1-0969,total,48.37,48.42,True,True,48.37
batch1-0908,total,9.0,8.99,False,True,9.0
batch1-0951,total,27.23,27.2,True,True,27.23
batch1-0899,total,26677.2,26703.88,True,True,26677.2
batch1-0913,total,6874.44,6881.31,True,True,6874.44
batch1-0974,total,3098.57,3098.57,False,False,3098.57
batch1-0982,total,819.69,818.87,True,True,819.69
batch1-0881,total,231.12,231.12,False,False,231.12
batch1-0917,total,1938.76,1940.7,True,True,1938.76
batch1-0931,total,544.46,543.92,True,True,544.46
batch1-0868,total,18454.56,18436.11,True,True,18454.56
batch1-0986,total,572.0,571.43,True,True,572.0
batch1-0976,total,549.98,549.98,False,False,549.98
batch1-0997,total,109.96,109.85,True,True,109.96
batch1-0915,total,4640.5,4645.14,True,True,4640.5
batch1-0859,total,36623.38,36660.0,True,True,36623.38
batch1-0968,total,569.21,569.21,False,False,569.21
batch1-0858,total,67719.34,67651.62,True,True,67719.34
batch1-0897,total,341.63,341.29,True,True,341.63
batch1-0874,total,65.97,66.04,True,True,65.97
batch1-0944,total,503.92,503.92,False,False,503.92
batch1-0901,total,1497.9,1496.4,True,True,1497.9
batch1-0947,total,50.19,50.14,True,True,50.19
batch1-0923,total,680.34,680.34,False,False,680.34
batch1-0907,total,48416.63,48368.21,True,True,48416.63
batch1-0979,total,220.44,220.22,True,True,220.44
batch1-0912,total,82.2,82.12,True,True,82.2
batch1-0898,total,15.36,15.36,False,False,15.36
batch1-0938,total,2348.08,2350.43,True,True,2348.08
batch1-0869,total,52.44,52.39,True,True,52.44
batch1-0870,total,302.39,302.39,False,False,302.39
batch1-0988,total,29897.5,29927.4,True,True,29897.5
batch1-0930,total,471.15,471.15,False,False,471.15
batch1-0878,total,475.75,476.23,True,True,475.75
batch1-0928,total,606.66,606.05,True,True,606.66
batch1-0888,total,51.7,51.65,True,True,51.7
batch1-0959,total,65.29,65.29,False,False,65.29
batch1-0855,total,95.94,95.84,True,True,95.94
batch1-0910,total,387.09,387.09,False,False,387.09
batch1-0885,total,28.75,28.75,False,False,28.75
batch1-0892,total,664.02,663.36,True,True,664.02
batch1-0960,total,5589.55,5583.96,True,True,5589.55
batch1-0856,total,747.96,747.96,False,False,747.96
batch1-0893,total,126.08,126.21,True,True,126.08
batch1-0927,total,165.94,166.11,True,True,165.94
batch1-0957,total,264.09,263.83,True,True,264.09
batch1-0880,total,420.39,420.39,False,False,420.39
batch1-0983,total,1332.32,1332.32,False,False,1332.32
batch1-0932,total,916.21,915.29,True,True,916.21
batch1-0867,total,201.06,200.86,True,True,201.06
batch1-0965,total,16.14,16.14,False,False,16.14
batch1-0882,total,2188.91,2191.1,True,True,2188.91
batch1-0977,total,1286.99,1288.28,True,True,1286.99
batch1-0967,total,48517.63,48566.15,True,True,48517.63
batch1-0993,total,257.95,257.69,True,True,257.95
batch1-0948,total,67572.13,67504.56,True,True,67572.13
batch1-0884,total,275.0,275.27,True,True,275.0
batch1-1000,total,897.52,898.42,True,True,897.52
batch1-0987,total,40.69,40.73,True,True,40.69
batch1-0933,total,328.83,329.16,True,True,328.83
batch1-0863,total,175.3,175.48,True,True,175.3
batch1-0909,total,497.98,498.48,True,True,497.98
batch1-0990,total,3.29,3.29,False,True,3.29
batch1-0926,total,5888.8,5882.91,True,True,5888.8
batch1-0883,total,2345.76,2345.76,False,False,2345.76
batch1-0864,total,812.56,812.56,False,False,812.56
batch1-0941,total,176.0,175.82,True,True,176.0
batch1-0961,total,36651.71,36688.36,True,True,36651.71
batch1-0970,total,35572.0,35536.43,True,True,35572.0
batch1-0903,total,111.07,111.18,True,True,111.07
batch1-0980,total,7328.87,7328.87,False,False,7328.87
batch1-0895,total,109.94,109.94,False,False,109.94
batch1-0853,total,1208.85,1208.85,False,False,1208.85
batch1-0860,total,280.5,280.5,False,False,280.5
batch1-0854,total,14.82,14.83,False,True,14.82
batch1-0891,total,4643.14,4638.5,True,True,4643.14
batch1-0978,total,934.31,933.38,True,True,934.31
batch1-0963,total,5230.4,5235.63,True,True,5230.4
batch1-0992,total,23844.07,23820.23,True,True,23844.07
batch1-0925,total,482.25,481.77,True,True,482.25
batch1-0937,total,4949.18,4954.13,True,True,4949.18
batch1-0950,total,15804.54,15804.54,False,False,15804.54
batch1-0984,total,2977.67,2980.65,True,True,2977.67
batch1-0866,total,2506.78,2506.78,False,False,2506.78
batch1-0989,total,1161.01,1159.85,True,True,1161.01
batch1-0955,total,14934.73,14934.73,False,False,14934.73
batch1-0918,total,507.47,507.47,False,False,507.47
batch1-0922,total,71.39,71.46,True,True,71.39
batch1-0911,total,7110.4,7110.4,False,False,7110.4
batch1-0946,total,397.96,397.56,True,True,397.96
batch1-0929,total,614.05,614.05,False,False,614.05
batch1-0900,total,397.51,397.11,True,True,397.51
batch1-0857,total,2161.3,2159.14,True,True,2161.3
batch1-0943,total,749.99,750.74,True,True,749.99
batch1-0890,total,15488.29,15503.78,True,True,15488.29
batch1-0871,total,6220.32,6214.1,True,True,6220.32
batch1-0942,total,3933.72,3933.72,False,False,3933.72
batch1-0971,total,488.7,488.21,True,True,488.7
batch1-0906,total,391.55,391.55,False,False,391.55
batch1-0954,total,6016.84,6016.84,False,False,6016.84
batch1-0904,total,2900.15,2897.25,True,True,2900.15
batch1-0873,total,14.82,14.83,False,True,14.82
batch1-0973,total,8679.0,8687.68,True,True,8679.0
batch1-0975,total,52697.26,52697.26,False,False,52697.26
batch1-0945,total,403.25,403.65,True,True,403.25
batch1-0920,total,116.29,116.41,True,True,116.29
batch1-0952,total,303.29,302.99,True,True,303.29
batch1-0940,total,1143.66,1144.8,True,True,1143.66
batch1-0921,total,8695.03,8703.73,True,True,8695.03
batch1-0962,total,143.0,143.14,True,True,143.0
batch1-0972,total,48801.1,48801.1,False,False,48801.1
batch1-0889,total,1080.08,1079.0,True,True,1080.08
batch1-0916,total,6236.91,6230.67,True,True,6236.91
batch1-0964,total,33794.35,33794.35,False,False,33794.35
batch1-0861,total,123.09,122.97,True,True,123.09
batch1-0991,total,343.9,344.24,True,True,343.9
batch1-0877,total,345.74,346.09,True,True,345.74
batch1-0953,total,117.6,117.48,True,True,117.6
batch1-0924,total,110.0,109.89,True,True,110.0
batch1-0934,total,72257.7,72329.96,True,True,72257.7
batch1-0939,total,57483.07,57425.59,True,True,57483.07
batch1-0935,total,71.96,72.03,True,True,71.96
batch1-0896,total,978.64,979.62,True,True,978.64
batch1-0958,total,3948.95,3952.9,True,True,3948.95
batch1-0981,total,3490.29,3490.29,False,False,3490.29
batch1-0936,total,998.53,998.53,False,False,998.53
batch1-0919,total,295.44,295.74,True,True,295.44
batch1-0966,total,160.33,160.49,True,True,160.33
batch1-0894,total,382.98,383.36,True,True,382.98
batch1-0886,total,1665.4,1667.07,True,True,1665.4
batch1-1142,total,1025.61,1025.61,False,False,1025.61
batch1-1147,total,169.34,169.17,True,True,169.34
batch1-1080,total,464.87,465.33,True,True,464.87
batch1-1146,total,10661.46,10672.12,True,True,10661.46
batch1-1090,total,293.05,293.05,False,False,293.05
batch1-1092,total,3120.51,3120.51,False,False,3120.51
batch1-1098,total,16691.02,16674.33,True,True,16691.02
batch1-1071,total,1126.13,1126.13,False,False,1126.13
batch1-1138,total,584.48,585.06,True,True,584.48
batch1-1047,total,395.99,396.39,True,True,395.99
batch1-1009,total,53078.96,53132.04,True,True,53078.96
batch1-1109,total,138.9,138.76,True,True,138.9
batch1-1027,total,10.99,10.99,False,False,10.99
batch1-1049,total,687.5,686.81,True,True,687.5
batch1-1002,total,37.38,37.38,False,False,37.38
batch1-1051,total,110.0,110.0,False,False,110.0
batch1-1145,total,167.57,167.57,False,False,167.57
batch1-1151,total,331.99,332.32,True,True,331.99
batch1-1068,total,33527.36,33560.89,True,True,33527.36
batch1-1115,total,16.47,16.45,True,True,16.47
batch1-1048,total,115.39,115.27,True,True,115.39
batch1-1134,total,577.31,576.73,True,True,577.31
batch1-1042,total,4.36,4.36,False,False,4.36
batch1-1041,total,2350.26,2350.26,False,False,2350.26
batch1-1111,total,15764.17,15748.41,True,True,15764.17
batch1-1001,total,32.97,32.94,True,True,32.97
batch1-1069,total,1152.24,1153.39,True,True,1152.24
batch1-1060,total,84274.59,84190.32,True,True,84274.59
batch1-1043,total,1186.57,1185.38,True,True,1186.57
batch1-1103,total,351.96,351.96,False,False,351.96
batch1-1050,total,296.91,296.61,True,True,296.91
batch1-1086,total,262.63,262.37,True,True,262.63
batch1-1105,total,3762.43,3762.43,False,False,3762.43
batch1-1094,total,2155.98,2153.82,True,True,2155.98
batch1-1136,total,961.36,961.36,False,False,961.36
batch1-1022,total,628.0,628.63,True,True,628.0
batch1-1040,total,63.69,63.63,True,True,63.69
batch1-1140,total,1657.58,1659.24,True,True,1657.58
batch1-1088,total,119.87,119.99,True,True,119.87
batch1-1144,total,8905.77,8896.86,True,True,8905.77
batch1-1084,total,521.64,522.16,True,True,521.64
batch1-1078,total,394.34,393.95,True,True,394.34
batch1-1141,total,251.65,251.9,True,True,251.65
batch1-1087,total,354.15,353.8,True,True,354.15
batch1-1114,total,91.39,91.39,False,False,91.39
batch1-1055,total,459.79,460.25,True,True,459.79
batch1-1014,total,5906.47,5900.56,True,True,5906.47
batch1-1093,total,19938.2,19958.14,True,True,19938.2
batch1-1033,total,1102.9,1101.8,True,True,1102.9
batch1-1008,total,20.72,20.72,False,False,20.72
batch1-1020,total,18561.36,18542.8,True,True,18561.36
batch1-1046,total,623.65,624.27,True,True,623.65
batch1-1064,total,648.93,648.93,False,False,648.93
batch1-1133,total,274.88,274.61,True,True,274.88
batch1-1118,total,26764.68,26791.44,True,True,26764.68
batch1-1004,total,231.39,231.62,True,True,231.39
batch1-1006,total,2089.23,2091.32,True,True,2089.23
batch1-1067,total,5.45,5.44,False,True,5.45
batch1-1121,total,76.98,76.9,True,True,76.98
batch1-1070,total,26577.76,26604.34,True,True,26577.76
batch1-1148,total,1221.77,1222.99,True,True,1221.77
batch1-1003,total,1369.5,1369.5,False,False,1369.5
batch1-1065,total,323.11,323.43,True,True,323.11
batch1-1126,total,764.24,763.48,True,True,764.24
batch1-1052,total,79238.76,79318.0,True,True,79238.76
batch1-1045,total,20710.8,20690.09,True,True,20710.8
batch1-1137,total,187.85,187.66,True,True,187.85
batch1-1073,total,47168.59,47215.76,True,True,47168.59
batch1-1100,total,500.29,500.79,True,True,500.29
batch1-1125,total,138.53,138.67,True,True,138.53
batch1-1031,total,323.84,323.84,False,False,323.84
batch1-1139,total,230.97,230.97,False,False,230.97
batch1-1106,total,432.22,432.22,False,False,432.22
batch1-1013,total,81492.41,81573.9,True,True,81492.41
batch1-1025,total,15416.49,15401.07,True,True,15416.49
batch1-1153,total,76.96,77.04,True,True,76.96
batch1-1085,total,223.01,223.01,False,False,223.01
batch1-1007,total,136.13,135.99,True,True,136.13
batch1-1089,total,146.27,146.12,True,True,146.27
batch1-1012,total,962.46,961.5,True,True,962.46
batch1-1149,total,527.95,527.42,True,True,527.95
batch1-1083,total,305.57,305.26,True,True,305.57
batch1-1135,total,3074.95,3071.88,True,True,3074.95
batch1-1152,total,2200.0,2197.8,True,True,2200.0
batch1-1062,total,5034.62,5029.59,True,True,5034.62
batch1-1123,total,37.05,37.01,True,True,37.05
batch1-1021,total,557.4,557.4,False,False,557.4
batch1-1108,total,3013.9,3010.89,True,True,3013.9
batch1-1039,total,41.8,41.76,True,True,41.8
batch1-1117,total,7598.61,7606.21,True,True,7598.61
batch1-1101,total,340.99,340.65,True,True,340.99
batch1-1005,total,3085.5,3082.41,True,True,3085.5
batch1-1079,total,437.7,437.26,True,True,437.7
batch1-1097,total,330.0,330.33,True,True,330.0
batch1-1095,total,98.96,99.06,True,True,98.96
batch1-1018,total,79.13,79.21,True,True,79.13
batch1-1054,total,640.15,640.79,True,True,640.15
batch1-1091,total,165.0,164.84,True,True,165.0
batch1-1077,total,7973.98,7973.98,False,False,7973.98
batch1-1061,total,398.16,397.76,True,True,398.16
batch1-1030,total,1800.81,1802.61,True,True,1800.81
batch1-1107,total,645.56,645.56,False,False,645.56
batch1-1037,total,272.47,272.2,True,True,272.47
batch1-1038,total,9103.46,9112.56,True,True,9103.46
batch1-1132,total,767.32,766.55,True,True,767.32
batch1-1131,total,1095.56,1095.56,False,False,1095.56
batch1-1044,total,569.69,569.12,True,True,569.69
batch1-1075,total,582.7,582.12,True,True,582.7
batch1-1081,total,46273.39,46227.12,True,True,46273.39
batch1-1130,total,6232.82,6226.59,True,True,6232.82
batch1-1074,total,1394.75,1394.75,False,False,1394.75
batch1-1113,total,720.43,720.43,False,False,720.43
batch1-1034,total,852.5,852.5,False,False,852.5
batch1-1063,total,2810.26,2807.45,True,True,2810.26
batch1-1016,total,46910.41,46957.32,True,True,46910.41
batch1-1015,total,330.0,330.0,False,False,330.0
batch1-1028,total,462.97,462.97,False,False,462.97
batch1-1058,total,73920.0,73993.92,True,True,73920.0
batch1-1127,total,686.75,687.44,True,True,686.75
batch1-1029,total,288.15,288.15,False,False,288.15
batch1-1032,total,56338.59,56394.93,True,True,56338.59
batch1-1056,total,339.79,340.13,True,True,339.79
batch1-1035,total,12267.2,12279.47,True,True,12267.2
batch1-1066,total,2566.09,2563.52,True,True,2566.09
batch1-1116,total,1165.9,1167.07,True,True,1165.9
batch1-1059,total,127.0,127.13,True,True,127.0
batch1-1120,total,11880.0,11891.88,True,True,11880.0
batch1-1072,total,19932.0,19951.93,True,True,19932.0
batch1-1011,total,1.99,1.99,False,False,1.99
batch1-1082,total,70.14,70.21,True,True,70.14
batch1-1023,total,158.38,158.22,True,True,158.38
batch1-1128,total,403.84,403.44,True,True,403.84
batch1-1019,total,409.05,409.46,True,True,409.05
batch1-1057,total,188.89,188.7,True,True,188.89
batch1-1026,total,3157.01,3153.85,True,True,3157.01
batch1-1024,total,242.7,242.7,False,False,242.7
