case concept:name,PO,GR,INV,match,gap
4507008844_00040,290.0,290.0,290.0,True,0.0
4507008844_00530,170.0,170.0,170.0,True,0.0
4507008880_00001,465.0,465.0,1862.0,False,1397.0
4507008883_00001,263.0,263.0,1052.0,False,789.0
4507008938_00040,138.0,138.0,138.0,True,0.0
4507009027_00160,9947.0,9947.0,9947.0,True,0.0
4507009253_00010,34641.0,34641.0,34641.0,True,0.0
4507009254_00010,7811.0,7811.0,7811.0,True,0.0
4507009310_00001,10.0,367.0,122.0,False,357.0
4507009538_00010,8584.0,8584.0,8584.0,True,0.0
4507009576_00010,10682.0,10682.0,10682.0,True,0.0
4507009608_00001,15.0,544.0,196.0,False,529.0
4507009610_00001,1148.0,1148.0,4593.0,False,3445.0
4507009645_00160,108.0,108.0,108.0,True,0.0
4507009764_00020,1527.0,1527.0,1527.0,True,0.0
4507009776_00020,1241.0,1241.0,1241.0,True,0.0
4507009822_00040,946.0,946.0,1893.0,False,947.0
4507009850_00140,2409.0,2409.0,2409.0,True,0.0
4507009921_00220,138.0,138.0,138.0,True,0.0
4507009921_00250,276.0,276.0,276.0,True,0.0
4507009921_00380,138.0,138.0,276.0,False,138.0
4507009921_00390,138.0,138.0,138.0,True,0.0
4507009921_00480,184.0,184.0,369.0,False,185.0
4507009945_00060,2498.0,2498.0,2498.0,True,0.0
4507009948_00010,312.0,312.0,312.0,True,0.0
4507009952_00001,14.0,531.0,147.0,False,517.0
4507009954_00001,1148.0,1148.0,5741.0,False,4593.0
4507009971_00010,167283.0,167283.0,167283.0,True,0.0
4507010053_00150,1365.0,1365.0,1365.0,True,0.0
4507010232_00010,290.0,290.0,290.0,True,0.0
4507010232_00040,415.0,415.0,415.0,True,0.0
4507010232_00100,627.0,627.0,627.0,True,0.0
4507010232_00110,444.0,444.0,444.0,True,0.0
4507010232_00200,185.0,185.0,185.0,True,0.0
4507010245_00001,18.0,18.0,36.0,False,18.0
4507010247_00001,1148.0,1148.0,4593.0,False,3445.0
4507010611_00001,248.0,1991.0,2987.0,False,2739.0
4507010613_00001,1053.0,1053.0,3159.0,False,2106.0
4507010758_00030,1303.0,1303.0,1303.0,True,0.0
4507010762_00110,2065.0,2065.0,2065.0,True,0.0
4507010771_00001,1272.0,173067.0,5090.0,False,171795.0
4507010774_00001,1677.0,26841.0,26841.0,False,25164.0
4507010776_00010,1667.0,1667.0,1667.0,True,0.0
4507010780_00001,358.0,5375.0,1075.0,False,5017.0
4507010781_00001,1127.0,66508.0,1127.0,False,65381.0
4507010782_00001,1174.0,2348.0,28183.0,False,27009.0
4507010787_00001,212.0,10859.0,1916.0,False,10647.0
4507010859_00050,414.0,414.0,414.0,True,0.0
4507010861_00090,138.0,138.0,138.0,True,0.0
4507010861_00100,445.0,445.0,445.0,True,0.0
4507010866_00070,2059.0,2059.0,4118.0,False,2059.0
4507010877_00001,1723.0,1723.0,22404.0,False,20681.0
4507010881_00001,675.0,137801.0,10807.0,False,137126.0
4507010883_00050,2307.0,2307.0,2307.0,True,0.0
4507010885_00001,708.0,76508.0,9917.0,False,75800.0
4507010932_00020,620.0,620.0,620.0,True,0.0
4507010999_00001,7.0,98.0,75.0,False,91.0
4507011057_00001,1428.0,1428.0,1428.0,True,0.0
4507011072_00001,1428.0,1428.0,1428.0,True,0.0
4507011209_00010,40989.0,40989.0,122967.0,False,81978.0
4507011209_00020,83018.0,83018.0,249056.0,False,166038.0
4507011209_00030,83018.0,83018.0,249056.0,False,166038.0
4507011279_00001,43.0,43.0,395.0,False,352.0
4507011281_00001,1027.0,1027.0,5139.0,False,4112.0
4507011298_00010,5050.0,5050.0,5050.0,True,0.0
4507011298_00020,9614.0,9614.0,9614.0,True,0.0
4507011298_00030,3367.0,3367.0,6734.0,False,3367.0
4507011298_00040,6409.0,6409.0,12819.0,False,6410.0
4507011298_00050,3367.0,3367.0,10101.0,False,6734.0
4507011298_00060,6409.0,6409.0,6409.0,True,0.0
4507011298_00070,3367.0,3367.0,3367.0,True,0.0
4507011298_00080,6409.0,6409.0,6409.0,True,0.0
4507011298_00090,3626.0,3626.0,3626.0,True,0.0
4507011298_00100,6409.0,6409.0,6409.0,True,0.0
4507011298_00110,4685.0,4685.0,4685.0,True,0.0
4507011298_00120,6409.0,6409.0,6409.0,True,0.0
4507011298_00130,3367.0,3367.0,3367.0,True,0.0
4507011298_00140,6409.0,6409.0,12819.0,False,6410.0
4507011298_00150,4229.0,4229.0,4229.0,True,0.0
4507011298_00160,6409.0,6409.0,6409.0,True,0.0
4507011298_00170,3367.0,3367.0,3367.0,True,0.0
4507011298_00180,6436.0,6436.0,6436.0,True,0.0
4507011298_00190,3367.0,3367.0,3367.0,True,0.0
4507011298_00200,6409.0,6409.0,6409.0,True,0.0
4507011298_00220,6409.0,6409.0,6409.0,True,0.0
4507011298_00230,5200.0,5200.0,5200.0,True,0.0
4507011298_00240,5200.0,5200.0,10400.0,False,5200.0
4507011300_00010,9.0,9.0,9.0,True,0.0
4507011300_00030,92.0,92.0,92.0,True,0.0
4507011531_00010,49.0,49.0,147.0,False,98.0
4507011567_00020,70148.0,70148.0,140296.0,False,70148.0
4507011595_00010,2092.0,2092.0,2092.0,True,0.0
4507011615_00001,49.0,1420.0,734.0,False,1371.0
4507011621_00001,850.0,850.0,1700.0,False,850.0
4507011859_00010,19601.0,19601.0,19601.0,True,0.0
4507011887_00030,10066.0,10066.0,10066.0,True,0.0
4507011911_00020,286.0,286.0,286.0,True,0.0
4507011912_00060,7781.0,7781.0,7781.0,True,0.0
4507011926_00001,27.0,306.0,83.0,False,279.0
4507011928_00001,416.0,416.0,1250.0,False,834.0
4507012060_00010,1284.0,1284.0,1284.0,True,0.0
4507012084_00020,536.0,536.0,536.0,True,0.0
4507012084_00030,620.0,620.0,620.0,True,0.0
4507012193_00001,226.0,226.0,2040.0,False,1814.0
4507012196_00001,822.0,822.0,3289.0,False,2467.0
4507012357_00010,5603.0,5603.0,5603.0,True,0.0
4507012401_00010,3153.0,3153.0,3153.0,True,0.0
4507012428_00140,4279.0,4279.0,4279.0,True,0.0
4507012436_00140,6708.0,6708.0,6708.0,True,0.0
4507012495_00001,15.0,15.0,152.0,False,137.0
4507012638_00010,55709.0,55709.0,55709.0,True,0.0
4507012686_00010,35832.0,35832.0,35832.0,True,0.0
4507012734_00010,48594.0,48594.0,48594.0,True,0.0
4507012776_00001,957.0,136862.0,5742.0,False,135905.0
4507012781_00001,947.0,71065.0,18003.0,False,70118.0
4507012813_00001,927.0,927.0,5565.0,False,4638.0
4507012835_00080,96.0,96.0,96.0,True,0.0
4507012836_00001,76.0,6329.0,152.0,False,6253.0
4507012837_00001,221.0,5989.0,443.0,False,5768.0
4507012838_00001,1630.0,190772.0,45654.0,False,189142.0
4507012848_00001,2338.0,2338.0,2338.0,True,0.0
4507012849_00001,675.0,143881.0,10807.0,False,143206.0
4507012851_00001,919.0,212507.0,14719.0,False,211588.0
4507012854_00001,485.0,20376.0,2910.0,False,19891.0
4507012883_00001,1007.0,566448.0,13102.0,False,565441.0
4507012885_00001,1684.0,879095.0,42102.0,False,877411.0
4507012889_00001,1723.0,1723.0,10340.0,False,8617.0
4507012890_00001,675.0,151987.0,6754.0,False,151312.0
4507012893_00001,2698.0,617968.0,21588.0,False,615270.0
4507012902_00050,931.0,931.0,1862.0,False,931.0
4507012933_00001,1257.0,221265.0,3771.0,False,220008.0
4507013204_00130,2663.0,2663.0,2663.0,True,0.0
4507013302_00010,2727.0,2727.0,5455.0,False,2728.0
4507013303_00010,190.0,190.0,190.0,True,0.0
4507013309_00010,5801.0,5801.0,5801.0,True,0.0
4507013342_00010,2460.0,2460.0,2460.0,True,0.0
4507013372_00010,22484.0,22484.0,22484.0,True,0.0
4507013376_00010,1406.0,1406.0,1406.0,True,0.0
4507013379_00010,488.0,488.0,488.0,True,0.0
4507013382_00010,23442.0,23442.0,23442.0,True,0.0
4507013397_00001,1203.0,601878.0,10833.0,False,600675.0
4507013403_00001,536.0,536.0,2147.0,False,1611.0
4507013404_00001,536.0,536.0,2684.0,False,2148.0
4507013405_00001,383.0,767.0,1151.0,False,768.0
4507013406_00001,1063.0,1063.0,3191.0,False,2128.0
4507013689_00360,25.0,25.0,25.0,True,0.0
4507013719_00010,86775.0,86775.0,260327.0,False,173552.0
4507013726_00010,42934.0,42934.0,42934.0,True,0.0
4507013832_00010,8541.0,8541.0,17082.0,False,8541.0
4507013895_00001,20.0,287.0,225.0,False,267.0
4507013897_00001,536.0,536.0,3221.0,False,2685.0
4507014191_00001,1205.0,700379.0,14465.0,False,699174.0
4507014192_00001,536.0,536.0,2147.0,False,1611.0
4507014193_00001,961.0,961.0,3844.0,False,2883.0
4507014367_00010,5148.0,5148.0,5148.0,True,0.0
4507014537_00010,435.0,435.0,435.0,True,0.0
4507014537_00120,63.0,63.0,127.0,False,64.0
4507014537_00250,579.0,579.0,579.0,True,0.0
4507014537_00260,676.0,676.0,676.0,True,0.0
4507014537_00300,1210.0,1210.0,1210.0,True,0.0
4507014537_00320,118.0,118.0,118.0,True,0.0
4507014540_00001,536.0,536.0,3221.0,False,2685.0
4507014541_00001,383.0,383.0,1535.0,False,1152.0
4507014776_00010,2110.0,2110.0,4220.0,False,2110.0
4507014847_00001,793.0,12689.0,12689.0,False,11896.0
4507014849_00001,536.0,536.0,3758.0,False,3222.0
4507014851_00001,383.0,383.0,767.0,False,384.0
4507014940_00120,2060.0,2060.0,2060.0,True,0.0
4507014942_00180,3677.0,3677.0,3677.0,True,0.0
4507014949_00040,201.0,201.0,201.0,True,0.0
4507014996_00020,25461.0,50922.0,25461.0,False,25461.0
4507015232_00001,536.0,536.0,3221.0,False,2685.0
4507015233_00001,636.0,636.0,2546.0,False,1910.0
4507015441_00001,14.0,324.0,14.0,False,310.0
4507015442_00001,536.0,536.0,3221.0,False,2685.0
4507015443_00001,1030.0,1030.0,4122.0,False,3092.0
4507015473_00001,2127.0,270253.0,14895.0,False,268126.0
4507015474_00001,782.0,279975.0,16423.0,False,279193.0
4507015475_00001,1229.0,57782.0,7376.0,False,56553.0
4507015476_00001,101.0,54868.0,4142.0,False,54767.0
4507015478_00001,1723.0,1723.0,29297.0,False,27574.0
4507015479_00001,675.0,49311.0,14185.0,False,48636.0
4507015480_00001,515.0,166347.0,6695.0,False,165832.0
4507015511_00010,205.0,205.0,205.0,True,0.0
4507015789_00090,827.0,827.0,827.0,True,0.0
4507015789_00100,1241.0,1241.0,1241.0,True,0.0
4507015797_00001,92.0,92.0,648.0,False,556.0
4507015798_00001,536.0,536.0,3221.0,False,2685.0
4507015799_00001,580.0,580.0,2903.0,False,2323.0
4507015819_00050,240.0,240.0,480.0,False,240.0
4507015899_00070,2003.0,2003.0,2003.0,True,0.0
4507015914_00160,3903.0,3903.0,3903.0,True,0.0
4507015983_00010,43532.0,43532.0,43532.0,True,0.0
4507016005_00010,9753.0,9753.0,9753.0,True,0.0
4507016129_00001,21.0,216.0,410.0,False,389.0
4507016130_00001,536.0,536.0,2147.0,False,1611.0
4507016131_00001,423.0,423.0,2119.0,False,1696.0
4507016151_00030,460.0,460.0,460.0,True,0.0
4507016400_00001,25.0,207.0,25.0,False,182.0
4507016401_00001,536.0,536.0,2684.0,False,2148.0
4507016402_00001,1185.0,1185.0,7111.0,False,5926.0
4507016459_00130,3150.0,3150.0,3150.0,True,0.0
4507016657_00001,606.0,25461.0,5455.0,False,24855.0
4507016767_00001,20.0,142.0,40.0,False,122.0
4507016768_00001,536.0,536.0,1610.0,False,1074.0
4507016793_00080,257.0,257.0,257.0,True,0.0
4507016898_00010,27944.0,27944.0,27944.0,True,0.0
4507016932_00010,17926.0,17926.0,35853.0,False,17927.0
4507017070_00001,82.0,412.0,330.0,False,330.0
4507017071_00001,536.0,536.0,1610.0,False,1074.0
4507017072_00001,1403.0,1403.0,9826.0,False,8423.0
4507017478_00001,16.0,32.0,146.0,False,130.0
4507017481_00001,536.0,536.0,2684.0,False,2148.0
4507017680_00001,1723.0,1723.0,24127.0,False,22404.0
4507017684_00001,1122.0,8981.0,25821.0,False,24699.0
4507017716_00050,12898.0,12898.0,25797.0,False,12899.0
4507017740_00001,122.0,115638.0,3072.0,False,115516.0
4507017799_00010,19735.0,19735.0,19735.0,True,0.0
4507017812_00001,7.0,650.0,7.0,False,643.0
4507017813_00001,536.0,536.0,2684.0,False,2148.0
4507017836_00001,127.0,22384.0,381.0,False,22257.0
4507017837_00001,2.0,1618.0,99.0,False,1616.0
4507017841_00110,24.0,24.0,48.0,False,24.0
4507017841_00160,231.0,231.0,231.0,True,0.0
4507017843_00001,675.0,274928.0,7430.0,False,274253.0
4507017962_00010,197892.0,197892.0,197892.0,True,0.0
4507018003_00020,1153.0,1153.0,1153.0,True,0.0
4507018008_00030,3968.0,3968.0,7937.0,False,3969.0
4507018021_00001,751.0,132985.0,3756.0,False,132234.0
4507018070_00010,55557.0,55557.0,55557.0,True,0.0
4507018093_00160,2456.0,2456.0,2456.0,True,0.0
4507018093_00180,4569.0,4569.0,4569.0,True,0.0
4507018093_00210,13917.0,13917.0,13917.0,True,0.0
4507018109_00001,19.0,39.0,39.0,False,20.0
4507018111_00001,536.0,536.0,2147.0,False,1611.0
4507018112_00001,1641.0,1641.0,4924.0,False,3283.0
4507018280_00050,795.0,795.0,795.0,True,0.0
4507018284_00160,2699.0,2699.0,2699.0,True,0.0
4507018311_00010,3387.0,3387.0,3387.0,True,0.0
4507018338_00020,5280.0,5280.0,5280.0,True,0.0
4507018341_00030,1673.0,1673.0,1673.0,True,0.0
4507018352_00150,179.0,179.0,179.0,True,0.0
4507018446_00001,536.0,536.0,2684.0,False,2148.0
4507018447_00001,319.0,319.0,2239.0,False,1920.0
4507018475_00010,257.0,257.0,257.0,True,0.0
4507018475_00030,449.0,449.0,449.0,True,0.0
4507018475_00040,96.0,96.0,96.0,True,0.0
4507018475_00050,535.0,535.0,535.0,True,0.0
4507018475_00060,24.0,24.0,24.0,True,0.0
4507018475_00070,231.0,231.0,231.0,True,0.0
4507018687_00010,3091.0,3091.0,3091.0,True,0.0
4507018714_00001,150.0,150.0,1507.0,False,1357.0
4507018715_00001,536.0,536.0,4295.0,False,3759.0
4507018716_00001,1049.0,1049.0,4198.0,False,3149.0
4507018726_00001,882.0,47672.0,4414.0,False,46790.0
4507018727_00001,502.0,51736.0,9041.0,False,51234.0
4507018728_00001,892.0,165107.0,2677.0,False,164215.0
4507018731_00001,2338.0,2338.0,2338.0,True,0.0
4507018732_00001,675.0,532969.0,8781.0,False,532294.0
4507018733_00001,2067.0,438346.0,26879.0,False,436279.0
4507018734_00001,1080.0,239914.0,5403.0,False,238834.0
4507018735_00001,727.0,1454.0,10184.0,False,9457.0
4507018736_00001,1313.0,751441.0,17078.0,False,750128.0
4507018836_00060,644.0,644.0,644.0,True,0.0
4507018867_00160,1509.0,1509.0,1509.0,True,0.0
4507018869_00040,24.0,24.0,24.0,True,0.0
4507018931_00001,1428.0,1428.0,1428.0,True,0.0
4507018948_00001,606.0,1212.0,606.0,False,606.0
4507019023_00001,16.0,224.0,337.0,False,321.0
4507019029_00001,536.0,536.0,2684.0,False,2148.0
4507019030_00001,1418.0,1418.0,4256.0,False,2838.0
4507019085_00001,2572.0,246969.0,15435.0,False,244397.0
4507019086_00001,200.0,40817.0,4802.0,False,40617.0
4507019088_00001,2737.0,1360428.0,101279.0,False,1357691.0
4507019089_00200,920.0,920.0,1840.0,False,920.0
4507019090_00001,1723.0,1723.0,1723.0,True,0.0
4507019091_00001,675.0,74980.0,11483.0,False,74305.0
4507019092_00001,960.0,195862.0,15361.0,False,194902.0
4507019187_00010,24180.0,24180.0,48361.0,False,24181.0
4507019283_00010,39075.0,39075.0,39075.0,True,0.0
4507019291_00001,727.0,727.0,8002.0,False,7275.0
4507019322_00010,40904.0,40904.0,40904.0,True,0.0
4507019329_00010,400.0,400.0,400.0,True,0.0
4507019376_00010,38174.0,38174.0,38174.0,True,0.0
4507019381_00380,119.0,119.0,119.0,True,0.0
4507019381_00520,63.0,63.0,63.0,True,0.0
4507019381_00630,138.0,138.0,138.0,True,0.0
4507019382_00120,4877.0,4877.0,4877.0,True,0.0
4507019387_00030,4582.0,4582.0,4582.0,True,0.0
4507019395_00001,536.0,536.0,3221.0,False,2685.0
4507019461_00001,389.0,78387.0,1949.0,False,77998.0
4507019507_00010,2665.0,2665.0,5331.0,False,2666.0
4507019507_00020,7102.0,7102.0,7102.0,True,0.0
4507019686_00001,19.0,318.0,278.0,False,299.0
4507019687_00001,536.0,536.0,3221.0,False,2685.0
4507019688_00001,165.0,165.0,828.0,False,663.0
4507019725_00001,533.0,21342.0,1067.0,False,20809.0
4507019826_00001,415.0,27851.0,831.0,False,27436.0
4507019977_00010,1438.0,1438.0,1438.0,True,0.0
4507019979_00010,1556.0,1556.0,1556.0,True,0.0
4507020031_00020,30.0,30.0,30.0,True,0.0
4507020031_00260,2182.0,2182.0,2182.0,True,0.0
4507020031_00300,586.0,586.0,1173.0,False,587.0
4507020031_00380,231.0,231.0,231.0,True,0.0
4507020207_00001,69.0,2449.0,1049.0,False,2380.0
4507020208_00001,1204.0,314492.0,10844.0,False,313288.0
4507020209_00001,8.0,8.0,115.0,False,107.0
4507020435_00001,1428.0,1428.0,1428.0,True,0.0
4507020455_00090,3703.0,3703.0,3703.0,True,0.0
4507020494_00001,25.0,410.0,231.0,False,385.0
4507020495_00001,536.0,536.0,3221.0,False,2685.0
4507020496_00001,46.0,46.0,233.0,False,187.0
4507020569_00040,1075.0,1075.0,1075.0,True,0.0
4507020580_00010,17116.0,17116.0,34232.0,False,17116.0
4507020580_00020,3893.0,3893.0,3893.0,True,0.0
4507020580_00030,3367.0,3367.0,3367.0,True,0.0
4507020580_00040,3367.0,3367.0,6734.0,False,3367.0
4507020580_00050,4685.0,4685.0,14057.0,False,9372.0
4507020580_00060,1311.0,1311.0,1311.0,True,0.0
4507020580_00070,3367.0,3367.0,3367.0,True,0.0
4507020580_00080,3367.0,3367.0,3367.0,True,0.0
4507020580_00100,3367.0,3367.0,6734.0,False,3367.0
4507020580_00110,3367.0,3367.0,6734.0,False,3367.0
4507020664_00010,9256.0,9256.0,9256.0,True,0.0
4507020747_00010,65286.0,65286.0,65286.0,True,0.0
4507020761_00010,8660.0,8660.0,8660.0,True,0.0
4507020773_00020,31566.0,31566.0,31566.0,True,0.0
4507020788_00030,1668.0,1668.0,1668.0,True,0.0
4507020795_00001,536.0,536.0,2684.0,False,2148.0
4507020796_00001,1049.0,1049.0,7347.0,False,6298.0
4507021048_00001,2338.0,2338.0,25720.0,False,23382.0
4507021064_00001,55.0,496.0,662.0,False,607.0
4507021066_00001,536.0,536.0,3221.0,False,2685.0
4507021067_00001,846.0,846.0,2539.0,False,1693.0
4507021311_00330,676.0,676.0,676.0,True,0.0
4507021311_00340,413.0,413.0,413.0,True,0.0
4507021311_00400,676.0,676.0,676.0,True,0.0
4507021311_00720,1160.0,1160.0,1160.0,True,0.0
4507021311_00730,209.0,209.0,209.0,True,0.0
4507021324_00010,59577.0,59577.0,59577.0,True,0.0
4507021327_00010,59577.0,59577.0,59577.0,True,0.0
4507021328_00010,59577.0,59577.0,59577.0,True,0.0
4507021330_00001,100.0,1506.0,1406.0,False,1406.0
4507021332_00001,536.0,536.0,4295.0,False,3759.0
4507021333_00001,740.0,740.0,2963.0,False,2223.0
4507021349_00001,458.0,130088.0,1832.0,False,129630.0
4507021350_00001,705.0,225881.0,16235.0,False,225176.0
4507021351_00001,407.0,166189.0,2443.0,False,165782.0
4507021352_00001,2890.0,1688101.0,109842.0,False,1685211.0
4507021354_00001,727.0,162951.0,10911.0,False,162224.0
4507021355_00001,675.0,675.0,13509.0,False,12834.0
4507021376_00290,73.0,73.0,73.0,True,0.0
4507021376_00310,337.0,337.0,337.0,True,0.0
4507021376_00390,659.0,659.0,659.0,True,0.0
4507021427_00010,57729.0,57729.0,57729.0,True,0.0
4507021445_00090,7427.0,7427.0,7427.0,True,0.0
4507021450_00090,2699.0,2699.0,2699.0,True,0.0
4507021678_00001,15.0,108.0,108.0,False,93.0
4507021680_00001,536.0,536.0,2684.0,False,2148.0
4507021681_00001,740.0,740.0,4445.0,False,3705.0
4507021700_00010,121243.0,121243.0,121243.0,True,0.0
4507021729_00001,1428.0,1428.0,1428.0,True,0.0
4507021925_00010,38908.0,38908.0,38908.0,True,0.0
4507021928_00010,38908.0,38908.0,38908.0,True,0.0
4507021932_00010,55557.0,55557.0,55557.0,True,0.0
4507022006_00040,582.0,582.0,582.0,True,0.0
4507022013_00510,290.0,290.0,290.0,True,0.0
4507022013_00520,69.0,69.0,69.0,True,0.0
4507022031_00020,3564.0,3564.0,3564.0,True,0.0
4507022074_00001,16.0,16.0,243.0,False,227.0
4507022075_00001,536.0,536.0,2684.0,False,2148.0
4507022076_00001,1148.0,1148.0,2296.0,False,1148.0
4507022104_00040,74.0,74.0,74.0,True,0.0
4507022104_00210,511.0,511.0,511.0,True,0.0
4507022323_00010,51961.0,51961.0,51961.0,True,0.0
4507022336_00001,822.0,194056.0,10689.0,False,193234.0
4507022392_00010,6744.0,6744.0,13489.0,False,6745.0
4507022425_00001,10.0,20.0,111.0,False,101.0
4507022427_00001,536.0,536.0,3758.0,False,3222.0
4507022525_00020,39.0,39.0,39.0,True,0.0
4507022742_00001,27.0,747.0,276.0,False,720.0
4507022743_00001,536.0,536.0,2684.0,False,2148.0
4507022744_00001,1030.0,1030.0,9275.0,False,8245.0
4507022745_00001,29.0,59.0,59.0,False,30.0
4507022953_00120,845.0,845.0,845.0,True,0.0
4507023044_00040,834.0,834.0,834.0,True,0.0
4507023072_00001,112.0,4830.0,1685.0,False,4718.0
4507023073_00001,536.0,536.0,3221.0,False,2685.0
4507023074_00001,1148.0,1148.0,6889.0,False,5741.0
4507023099_00080,104.0,104.0,104.0,True,0.0
4507023099_00090,449.0,449.0,449.0,True,0.0
4507023099_00180,24.0,24.0,24.0,True,0.0
4507023099_00190,449.0,449.0,449.0,True,0.0
4507023099_00200,48.0,48.0,48.0,True,0.0
4507023099_00320,209.0,209.0,209.0,True,0.0
4507023099_00330,74.0,74.0,74.0,True,0.0
4507023099_00340,99.0,99.0,99.0,True,0.0
4507023099_00350,245.0,245.0,245.0,True,0.0
4507023099_00360,245.0,245.0,245.0,True,0.0
4507023099_00370,245.0,245.0,245.0,True,0.0
4507023099_00440,16.0,16.0,16.0,True,0.0
4507023099_00450,84.0,84.0,84.0,True,0.0
4507023388_00010,44480.0,44480.0,44480.0,True,0.0
4507023409_00001,1428.0,1428.0,15718.0,False,14290.0
4507023410_00001,1428.0,1428.0,1428.0,True,0.0
4507023412_00001,1204.0,13250.0,16864.0,False,15660.0
4507023413_00001,73.0,219.0,584.0,False,511.0
4507023414_00001,536.0,536.0,2684.0,False,2148.0
4507023415_00001,1058.0,1058.0,3175.0,False,2117.0
4507023606_00001,912.0,253717.0,5475.0,False,252805.0
4507023608_00001,901.0,76633.0,26145.0,False,75732.0
4507023611_00001,218.0,26165.0,1090.0,False,25947.0
4507023612_00001,409.0,49114.0,1637.0,False,48705.0
4507023613_00001,76.0,13501.0,3737.0,False,13425.0
4507023628_00001,675.0,286411.0,14185.0,False,285736.0
4507023632_00001,1868.0,229851.0,37374.0,False,227983.0
4507023633_00010,55127.0,55127.0,55127.0,True,0.0
4507023633_00020,27875.0,27875.0,27875.0,True,0.0
4507023692_00001,18.0,54.0,201.0,False,183.0
4507023693_00001,536.0,536.0,2684.0,False,2148.0
4507023694_00001,1151.0,1151.0,4604.0,False,3453.0
4507023695_00001,15.0,151.0,30.0,False,136.0
4507024033_00220,362.0,362.0,362.0,True,0.0
4507024033_00400,149.0,149.0,149.0,True,0.0
4507024033_00450,190.0,190.0,190.0,True,0.0
4507024050_00020,2376.0,2376.0,2376.0,True,0.0
4507024057_00001,203.0,4281.0,2242.0,False,4078.0
4507024059_00001,536.0,536.0,3221.0,False,2685.0
4507024060_00001,117.0,117.0,469.0,False,352.0
4507024109_00010,57729.0,57729.0,57729.0,True,0.0
4507024171_00050,248.0,248.0,248.0,True,0.0
4507024180_00190,2703.0,2703.0,2703.0,True,0.0
4507024239_00030,824.0,824.0,824.0,True,0.0
4507024263_00001,1723.0,1723.0,22404.0,False,20681.0
4507024332_00010,70148.0,70148.0,140296.0,False,70148.0
4507024370_00001,38.0,193.0,579.0,False,541.0
4507024375_00001,536.0,536.0,3758.0,False,3222.0
4507024376_00001,927.0,927.0,4637.0,False,3710.0
4507024428_00010,12821.0,12821.0,25643.0,False,12822.0
4507024540_00010,24180.0,24180.0,24180.0,True,0.0
4507024594_00001,50.0,251.0,553.0,False,503.0
4507024595_00001,536.0,536.0,2147.0,False,1611.0
4507024596_00001,1015.0,1015.0,3047.0,False,2032.0
4507024626_00020,122.0,122.0,122.0,True,0.0
4507024626_00110,244.0,244.0,244.0,True,0.0
4507024626_00250,126.0,126.0,126.0,True,0.0
4507024626_00260,59.0,59.0,59.0,True,0.0
4507024626_00270,668.0,668.0,668.0,True,0.0
4507024626_00280,157.0,157.0,157.0,True,0.0
4507024626_00290,59.0,59.0,59.0,True,0.0
4507024633_00410,245.0,245.0,245.0,True,0.0
4507024657_00030,334.0,334.0,334.0,True,0.0
4507024767_00160,2036.0,2036.0,2036.0,True,0.0
4507024769_00140,2625.0,2625.0,2625.0,True,0.0
4507024848_00010,10540.0,10540.0,10540.0,True,0.0
4507024903_00370,822.0,822.0,822.0,True,0.0
4507024903_00430,119.0,119.0,119.0,True,0.0
4507024903_00470,345.0,345.0,345.0,True,0.0
4507024903_00510,135.0,135.0,135.0,True,0.0
4507024903_00620,418.0,418.0,418.0,True,0.0
4507024903_00630,165.0,165.0,165.0,True,0.0
4507024904_00070,9078.0,9078.0,9078.0,True,0.0
4507024909_00140,7518.0,7518.0,7518.0,True,0.0
4507024912_00010,9959.0,9959.0,9959.0,True,0.0
4507024922_00010,17320.0,17320.0,17320.0,True,0.0
4507024924_00001,334.0,127657.0,1670.0,False,127323.0
4507024925_00001,660.0,17834.0,22458.0,False,21798.0
4507024927_00001,597.0,195389.0,4182.0,False,194792.0
4507024928_00001,4238.0,966366.0,161061.0,False,962128.0
4507024929_00001,438.0,63965.0,1752.0,False,63527.0
4507024931_00001,727.0,199324.0,8002.0,False,198597.0
4507024932_00001,675.0,254663.0,13509.0,False,253988.0
4507024933_00001,723.0,179443.0,13024.0,False,178720.0
4507024935_00001,1002.0,3006.0,7014.0,False,6012.0
4507024937_00001,536.0,536.0,2684.0,False,2148.0
4507024938_00001,12.0,25.0,25.0,False,13.0
4507024939_00001,544.0,544.0,3268.0,False,2724.0
4507025198_00010,38908.0,38908.0,38908.0,True,0.0
4507025257_00010,3464.0,3464.0,3464.0,True,0.0
4507025265_00010,29661.0,29661.0,29661.0,True,0.0
4507025272_00001,536.0,536.0,2684.0,False,2148.0
4507025273_00001,927.0,927.0,5565.0,False,4638.0
4507025387_00140,3605.0,3605.0,21631.0,False,18026.0
4507025512_00001,373.0,8589.0,373.0,False,8216.0
4507025626_00001,40.0,2058.0,443.0,False,2018.0
4507025628_00001,536.0,536.0,2684.0,False,2148.0
4507025630_00001,1773.0,1773.0,7092.0,False,5319.0
4507025772_00010,23122.0,23122.0,23122.0,True,0.0
4507025979_00001,536.0,536.0,2147.0,False,1611.0
4507025980_00001,412.0,412.0,2884.0,False,2472.0
4507026043_00001,2338.0,2338.0,37412.0,False,35074.0
4507026059_00010,3466.0,3466.0,3466.0,True,0.0
4507026059_00020,4160.0,4160.0,4160.0,True,0.0
4507026061_00001,673.0,220333.0,4042.0,False,219660.0
4507026063_00001,750.0,72783.0,18008.0,False,72033.0
4507026066_00001,999.0,32970.0,4995.0,False,31971.0
